"ID","target"
304,0.162373781204224
305,0.641883611679077
308,0.0445449948310852
313,0.11047300696373
314,0.0222033858299255
315,0.0689257681369781
317,0.0919738113880157
318,0.385195881128311
319,0.288629055023193
320,0.597575604915619
323,0.0164858102798462
325,0.097759336233139
327,0.217334568500519
328,0.0738820135593414
329,0.115838825702667
330,0.00846168398857117
333,0.819958329200745
334,0.154004365205765
342,0.229729562997818
343,0.258820176124573
346,0.180583864450455
347,0.0753443539142609
348,0.205280482769012
353,0.0599903464317322
354,0.0571802258491516
356,0.0615131855010986
358,0.556410610675812
359,0.254071533679962
360,0.0968497097492218
361,0.139982938766479
365,0.223623961210251
366,0.540983080863953
367,0.151771247386932
370,0.377531170845032
371,0.230948448181152
373,0.483996361494064
375,0.187707275152206
378,0.174056857824326
379,0.567333340644836
380,0.224666625261307
383,0.4183169901371
388,0.219328582286835
389,0.320821762084961
392,-0.0162954330444336
395,0.235126316547394
396,-0.0475647449493408
397,0.59431529045105
400,0.080599457025528
401,0.182062149047852
402,0.406006574630737
403,0.632020711898804
405,0.0032900869846344
408,0.14351761341095
410,0.213724404573441
414,0.0589096546173096
415,0.466786563396454
416,0.326108634471893
418,0.267996609210968
422,0.053797572851181
424,0.190498471260071
427,0.14265188574791
428,0.0530079305171967
429,0.244095295667648
430,0.834637641906738
436,0.051728755235672
437,0.0773336291313171
438,0.0040290355682373
440,0.38320791721344
441,0.426166653633118
443,0.289380580186844
445,0.0391105115413666
446,0.0168934762477875
447,0.16825059056282
448,0.312576711177826
451,0.483827143907547
453,0.0926139950752258
454,0.18368536233902
458,0.337637066841125
460,0.0670140087604523
461,0.0403391718864441
463,-0.0544915199279785
465,0.32633650302887
466,0.400287061929703
469,0.233494192361832
470,0.176346510648727
474,0.157608926296234
475,0.132571548223495
484,-0.0307526588439941
485,0.424514263868332
486,0.34811931848526
490,0.0107460916042328
493,0.0849724411964417
494,0.341575741767883
497,0.144087970256805
498,0.215881109237671
501,0.0270792245864868
503,0.390266805887222
508,0.70822411775589
510,0.284281104803085
511,-0.0319344401359558
512,0.222672015428543
513,0.0127319991588593
514,0.0281646847724915
515,0.170533865690231
517,0.101361393928528
518,0.574120581150055
519,0.0785953998565674
523,0.355049967765808
525,0.249800264835358
526,0.0530693531036377
530,0.113606929779053
532,0.141431510448456
537,0.114291191101074
538,0.488280832767487
539,0.421749740839005
541,0.160138309001923
542,-0.0320249795913696
544,0.408709317445755
545,0.311394214630127
550,0.633934319019318
551,0.172721862792969
552,0.259043335914612
553,0.0927037000656128
557,0.368936836719513
558,0.236047089099884
564,0.307335793972015
567,0.132922053337097
568,-0.00251638889312744
571,0.0364747047424316
575,0.517091453075409
577,0.102841854095459
578,0.274356663227081
580,0.112673252820969
586,0.436525791883469
589,0.0914005041122437
591,0.29081130027771
592,0.288737297058105
593,0.130956530570984
595,0.217419296503067
596,0.178374528884888
599,0.450670063495636
608,0.0697562396526337
610,0.46477210521698
611,-0.021562933921814
614,0.389061778783798
616,0.296369731426239
618,0.113741427659988
619,0.128440380096436
620,0.0400930643081665
621,0.0462306439876556
622,0.0553800463676453
627,0.0577832162380219
629,0.0252160131931305
630,0.0454430878162384
631,0.453628301620483
632,0.139894068241119
633,0.171893000602722
634,0.199417471885681
635,0.102808594703674
636,0.225753396749496
637,0.111271142959595
638,0.159342169761658
639,0.59731125831604
641,0.334323346614838
648,0.0980158746242523
649,0.20423749089241
654,0.431341499090195
660,0.0314300060272217
662,0.740196943283081
664,-0.027647078037262
665,0.242659717798233
669,0.0201187133789062
670,-0.00289326906204224
671,0.432606130838394
672,0.411052376031876
675,0.272948682308197
676,0.106062471866608
677,0.180385679006577
678,0.129400193691254
680,0.167561948299408
681,0.230849295854568
683,0.137143760919571
684,0.59760570526123
696,0.0636568367481232
697,0.224547684192657
698,0.841486811637878
699,0.120635837316513
700,0.0684128999710083
701,0.0869978666305542
702,0.0496824085712433
703,0.287286967039108
704,0.0474005937576294
705,0.117383658885956
707,0.552823543548584
708,0.364798963069916
712,0.0976476669311523
713,0.262632101774216
715,0.213318139314651
717,0.0966858267784119
720,0.0650550723075867
721,0.107098340988159
722,0.124103397130966
723,0.18043264746666
728,0.286613941192627
729,0.0759007334709167
731,0.181417733430862
733,0.000795662403106689
735,0.359734117984772
736,0.582788825035095
737,0.105765730142593
739,0.248390585184097
740,0.232128798961639
742,-0.0800690054893494
743,0.0629862546920776
745,0.00902464985847473
747,0.0777606070041656
749,0.0884045958518982
750,0.402131050825119
751,0.546309649944305
753,0.0919498801231384
755,-0.0156739950180054
757,0.166212767362595
761,0.145248621702194
763,0.432711064815521
764,0.118677586317062
766,0.00236663222312927
769,0.181985557079315
770,0.148732393980026
771,0.997358381748199
772,0.211675375699997
774,0.0746744573116302
776,0.581437587738037
777,0.0579896569252014
780,0.293631494045258
782,0.401722967624664
783,0.151968896389008
784,0.189034432172775
785,0.0368412733078003
787,0.157582223415375
788,0.0451089143753052
790,0.320498108863831
792,0.477024048566818
793,-0.0354798436164856
794,0.137683063745499
797,0.167393624782562
799,-0.00746852159500122
800,0.10611280798912
802,0.188566386699677
803,0.765860736370087
806,-0.00645291805267334
807,0.076187789440155
809,0.541477084159851
811,0.0493362247943878
812,0.543076157569885
813,0.711626410484314
814,0.00923234224319458
816,0.167322337627411
821,0.576605141162872
822,0.161124676465988
825,0.0113934874534607
827,0.373012870550156
830,0.331679046154022
832,0.556190490722656
835,0.171790778636932
837,0.0966713726520538
841,0.0434344708919525
843,0.788633346557617
844,-0.00728422403335571
845,0.701182842254639
847,0.723044753074646
849,0.0781294107437134
851,0.28521454334259
852,0.473283320665359
854,1.04552590847015
855,0.0940686166286469
859,0.0408332943916321
860,0.215606659650803
861,0.572299063205719
862,0.00750085711479187
863,0.0316037535667419
864,0.694672346115112
865,0.185937523841858
866,0.214298844337463
867,0.159677505493164
868,0.591852366924286
872,0.0762588977813721
873,0.306258976459503
876,0.362389981746674
880,0.154357045888901
884,0.101640343666077
885,0.530726194381714
887,0.00278943777084351
888,0.102682203054428
889,0.46032577753067
892,0.14927539229393
893,-0.00965553522109985
896,0.0771878063678741
898,0.441404640674591
899,0.298792958259583
900,0.0429340898990631
901,0.308965444564819
903,0.558226883411407
904,0.624245166778564
909,0.500719010829926
912,0.306012630462646
919,-0.00441259145736694
920,0.42305988073349
923,0.098061203956604
926,0.135691553354263
927,0.367953598499298
929,0.112779974937439
931,0.0581060349941254
933,0.725063025951385
937,0.280135065317154
938,0.233515202999115
943,0.11259987950325
947,0.0568820536136627
948,0.16040363907814
949,0.0932800471782684
951,0.202391803264618
952,0.237884163856506
953,0.000960379838943481
954,0.199697494506836
955,0.291593253612518
957,0.325233548879623
958,0.333798944950104
959,0.101635694503784
961,0.0829625129699707
962,0.257685661315918
963,-0.0250393748283386
964,0.259955704212189
968,0.663428366184235
971,0.387642502784729
972,0.257357090711594
975,0.172913759946823
977,0.0413286685943604
978,0.192531853914261
979,0.0765575468540192
980,0.245569139719009
981,0.195925265550613
982,0.485911577939987
984,0.187998920679092
986,0.151387065649033
989,0.111192345619202
992,0.491821259260178
993,0.183557868003845
997,0.443679451942444
1000,0.256107151508331
1001,0.859508037567139
1003,0.0967110395431519
1004,0.239519268274307
1006,0.0283637642860413
1008,0.0944619178771973
1012,0.673099637031555
1019,0.572409689426422
1020,0.598934888839722
1023,0.174788862466812
1024,0.269844621419907
1025,0.0138071775436401
1026,0.593009769916534
1030,0.435989260673523
1032,-0.0036577582359314
1034,0.599874794483185
1037,0.111915618181229
1041,0.651397109031677
1042,0.228665173053741
1044,0.128382623195648
1045,0.105648308992386
1048,0.101220846176147
1050,0.0195446014404297
1054,0.182826668024063
1055,0.114815890789032
1057,0.277793318033218
1058,0.106203496456146
1059,0.302082598209381
1061,0.0646220743656158
1062,0.00861108303070068
1063,0.267860919237137
1064,0.201348751783371
1065,0.0988353490829468
1066,0.276705920696259
1068,0.827173054218292
1070,0.555192112922668
1074,0.309527397155762
1079,0.24747422337532
1080,0.59150105714798
1082,0.0599041879177094
1089,0.549607038497925
1092,0.213468700647354
1093,0.0958633720874786
1096,0.0382740199565887
1097,0.128213286399841
1098,0.0928047001361847
1099,0.194194972515106
1100,0.0717585980892181
1102,0.430865556001663
1104,0.209086716175079
1105,0.0786000192165375
1106,0.652310729026794
1108,0.533181011676788
1109,0.220832496881485
1110,0.568878769874573
1111,0.231979370117188
1117,0.334206283092499
1118,0.562876164913177
1121,0.143031716346741
1122,0.176333129405975
1124,0.296973347663879
1130,0.439920425415039
1132,0.401831477880478
1133,0.110286116600037
1134,0.677104949951172
1135,0.0367923378944397
1136,0.326330095529556
1141,0.212974846363068
1142,0.371550858020782
1143,0.399051785469055
1145,0.116031020879745
1146,0.591152191162109
1150,0.421448171138763
1153,0.0175937414169312
1154,0.489431172609329
1155,0.0895473957061768
1156,0.367884576320648
1157,0.101760059595108
1159,0.0396042764186859
1160,0.178338319063187
1162,0.0561312437057495
1164,0.178010702133179
1167,-0.00833708047866821
1168,0.32621431350708
1169,0.00146511197090149
1175,0.15542271733284
1177,0.150299519300461
1179,0.100165218114853
1180,0.132075071334839
1181,0.577879190444946
1183,0.447708040475845
1187,0.0869202017784119
1188,0.530313432216644
1192,0.240828663110733
1194,-0.0389631986618042
1199,0.10470187664032
1203,0.26883852481842
1205,0.100867420434952
1207,0.400472044944763
1211,0.103385150432587
1215,0.116242587566376
1219,0.615123510360718
1220,0.033385306596756
1224,0.166020095348358
1226,0.578977286815643
1228,0.151008605957031
1232,-0.00917220115661621
1234,0.250090509653091
1235,0.204334020614624
1237,0.386573970317841
1241,0.254689455032349
1243,0.408509850502014
1245,0.0787185430526733
1247,0.167123883962631
1248,0.0828761160373688
1249,0.505282640457153
1252,0.0620852708816528
1253,0.186050921678543
1255,0.00675776600837708
1258,0.130533218383789
1259,-0.00698375701904297
1261,0.0718381106853485
1264,0.476346880197525
1266,0.041279137134552
1268,0.124861538410187
1273,0.0242756307125092
1276,0.193852365016937
1277,0.317117035388947
1279,0.0523779094219208
1280,0.00346970558166504
1282,0.19904625415802
1287,0.136507421731949
1288,0.0428146719932556
1291,0.310749441385269
1293,0.167464107275009
1295,0.287655770778656
1297,0.204524278640747
1298,0.0196658670902252
1299,0.0750236511230469
1300,0.328012585639954
1304,0.573515236377716
1306,0.150011599063873
1307,0.166692286729813
1308,0.143392741680145
1311,0.311398416757584
1312,0.137409538030624
1313,0.203032851219177
1315,0.0362828969955444
1317,0.290544331073761
1319,0.255001127719879
1320,0.293354779481888
1323,0.405769497156143
1324,0.0495353937149048
1327,0.0607260167598724
1328,0.137188881635666
1330,0.0853877067565918
1333,0.160078912973404
1334,0.853023707866669
1336,0.0934500396251678
1337,0.347264111042023
1346,0.129677683115005
1347,0.456707775592804
1348,0.0621680617332458
1353,0.302369177341461
1355,0.19465434551239
1356,-0.00394493341445923
1357,0.323496878147125
1358,0.321035861968994
1361,0.439625442028046
1362,0.875829339027405
1365,0.258968234062195
1366,0.167342483997345
1367,0.0737819671630859
1369,0.496373742818832
1371,0.0652561485767365
1372,0.217263430356979
1373,0.587645947933197
1375,0.0169700086116791
1377,0.312986880540848
1378,0.288229048252106
1382,0.100663304328918
1383,0.125812172889709
1384,0.26347404718399
1386,0.133973062038422
1388,0.0280978381633759
1389,-0.00115257501602173
1390,0.193887948989868
1392,0.054179310798645
1393,0.126521289348602
1394,0.129726558923721
1395,0.019439160823822
1397,0.256149470806122
1399,0.0806519687175751
1404,-0.00550121068954468
1408,0.429430663585663
1409,0.179374426603317
1412,0.480738133192062
1414,0.395877361297607
1418,0.134326487779617
1419,0.235473901033401
1421,0.249463260173798
1424,0.469990700483322
1426,0.0212713181972504
1427,0.116884350776672
1430,0.0628979504108429
1433,0.211750149726868
1436,0.326837480068207
1443,0.118286371231079
1445,0.334315359592438
1446,0.307137072086334
1449,0.705088078975677
1451,0.10471585392952
1455,0.0922236442565918
1456,0.0445168614387512
1457,0.141453385353088
1460,0.623320639133453
1462,0.109421491622925
1463,0.0523193776607513
1464,0.133947372436523
1466,-0.000283956527709961
1468,0.132495135068893
1470,0.0811766982078552
1471,0.258145660161972
1472,0.10114461183548
1474,0.431883305311203
1476,0.0863477289676666
1477,0.801782965660095
1482,0.0868772268295288
1485,0.45225778222084
1486,0.372861385345459
1488,0.188017427921295
1489,0.157056927680969
1490,0.405683189630508
1492,0.0155678391456604
1493,0.549222052097321
1494,0.0608291029930115
1495,0.27466031908989
1496,0.0674926042556763
1497,0.174360781908035
1501,0.128440052270889
1505,0.324596464633942
1506,0.21766272187233
1507,0.106131941080093
1508,0.143718093633652
1509,0.28149226307869
1511,0.299394994974136
1514,-0.00751125812530518
1515,0.0366601347923279
1517,0.209118127822876
1518,0.293330788612366
1523,0.155193120241165
1524,0.520274221897125
1525,0.0438730120658875
1531,0.0666901469230652
1533,0.282959997653961
1535,0.249838918447495
1538,-0.0160239934921265
1539,0.182545781135559
1541,0.103814244270325
1542,0.0989952683448792
1543,0.0723352134227753
1544,0.679653942584991
1548,0.0747827291488647
1549,0.27819636464119
1554,0.187497347593307
1557,0.235469967126846
1559,0.39084979891777
1560,0.645980834960938
1564,0.0916503071784973
1566,0.156472116708755
1570,0.153933167457581
1571,0.228427618741989
1574,0.0159136950969696
1575,0.0820338428020477
1576,0.0321342647075653
1577,0.419565975666046
1578,0.357626795768738
1580,0.148525416851044
1581,0.248135954141617
1582,0.166399866342545
1593,0.049372673034668
1595,0.505368590354919
1599,0.0665915608406067
1600,0.115004301071167
1601,0.124661892652512
1602,0.729482173919678
1603,0.118716239929199
1608,0.214529991149902
1611,0.153451204299927
1612,0.134303063154221
1620,0.375640839338303
1621,0.193084537982941
1623,-0.0072476863861084
1625,0.379627287387848
1626,0.229362398386002
1627,0.22345358133316
1628,0.043944239616394
1634,0.202055215835571
1639,0.304104924201965
1642,0.0742487013339996
1643,0.0981596410274506
1644,0.409535646438599
1645,0.0670403838157654
1646,0.0399755537509918
1649,0.716036796569824
1651,0.598313093185425
1655,0.110363721847534
1656,-0.0159549713134766
1658,0.67686128616333
1659,0.11909019947052
1661,0.21706685423851
1662,0.688245236873627
1664,0.0844954550266266
1669,0.00990098714828491
1671,0.167131543159485
1672,0.107788860797882
1673,0.261053889989853
1674,0.137134611606598
1675,0.158939957618713
1677,0.27491557598114
1679,0.0688851773738861
1680,0.656019926071167
1683,0.44348269701004
1684,0.0344376862049103
1685,0.218931972980499
1686,0.342991501092911
1687,0.117704004049301
1689,0.110952526330948
1690,0.446557193994522
1692,0.11751925945282
1693,0.361223936080933
1694,-0.0242719054222107
1695,0.0603577196598053
1696,0.0370409786701202
1697,0.309359729290009
1700,0.15611732006073
1701,0.200297802686691
1702,0.478497266769409
1703,0.244756549596786
1705,0.361074298620224
1706,0.119740545749664
1707,0.75852382183075
1711,0.173732131719589
1714,0.161920070648193
1718,0.298682391643524
1723,0.0645851492881775
1726,0.057062566280365
1727,0.454914629459381
1728,0.195825308561325
1729,0.590784430503845
1730,0.589658677577972
1731,0.0642357170581818
1733,0.130163848400116
1735,0.46325758099556
1736,0.320786029100418
1740,0.0917421579360962
1742,0.329260796308517
1743,0.199841231107712
1744,0.0487814545631409
1745,0.0544541478157043
1748,0.133262783288956
1752,0.214033216238022
1753,0.208762288093567
1754,0.163599789142609
1755,0.113664031028748
1758,-0.0139237642288208
1759,0.0291427671909332
1760,0.0496049225330353
1761,0.217034727334976
1763,0.456085205078125
1767,0.165520757436752
1768,-0.00531721115112305
1769,0.244836837053299
1771,0.144117534160614
1776,0.320030063390732
1780,0.123159557580948
1785,0.114351660013199
1786,0.320487976074219
1788,0.219988763332367
1792,0.176484525203705
1793,0.194105267524719
1794,0.106605440378189
1796,0.540176391601562
1797,0.290380954742432
1798,0.117051810026169
1799,0.342692166566849
1800,0.348210394382477
1802,0.0632947683334351
1803,0.18137326836586
1807,0.410891115665436
1809,0.172889053821564
1814,0.244884938001633
1815,0.195303827524185
1816,0.18095600605011
1818,0.305005580186844
1819,0.207294285297394
1823,0.12460845708847
1825,0.0881441831588745
1828,0.176069647073746
1829,0.221171796321869
1830,0.167287647724152
1831,0.14024344086647
1832,0.0499608218669891
1835,0.243763208389282
1837,0.04568150639534
1838,0.209619909524918
1841,0.557791650295258
1845,0.374656200408936
1847,0.263514935970306
1849,0.212669968605042
1851,0.78913015127182
1852,0.344007849693298
1854,0.493966907262802
1855,0.121457040309906
1857,0.193743497133255
1859,0.437419295310974
1861,0.130809128284454
1862,0.00580751895904541
1863,0.709478378295898
1864,0.398563921451569
1867,0.160731673240662
1868,0.338228821754456
1871,0.681885480880737
1872,0.369302690029144
1874,0.181213468313217
1875,0.328510165214539
1879,0.379847079515457
1884,0.158545255661011
1885,0.257251024246216
1886,0.481389462947845
1888,0.0370859801769257
1889,0.65640515089035
1893,0.743984818458557
1898,0.120739310979843
1901,0.0694333016872406
1902,0.0796456038951874
1906,0.0807457268238068
1907,0.308097541332245
1908,0.20880600810051
1909,0.0748099088668823
1910,0.0138412117958069
1911,0.160982102155685
1916,0.133417993783951
1917,0.334107339382172
1920,0.429065048694611
1921,0.0986221730709076
1924,-0.0232983231544495
1927,0.0466030240058899
1929,0.180681169033051
1931,0.0667330026626587
1933,0.0254376530647278
1938,0.282146453857422
1939,0.260719001293182
1941,0.410769313573837
1947,0.0314208567142487
1948,0.19039922952652
1949,0.353115200996399
1950,0.252569019794464
1951,0.159258872270584
1954,0.125059932470322
1955,0.159993946552277
1957,0.162488669157028
1959,0.0722552835941315
1962,0.360167920589447
1963,0.319119989871979
1965,0.196533769369125
1967,0.362449467182159
1968,0.01973956823349
1970,0.117940604686737
1972,-0.0361111760139465
1973,0.313513875007629
1977,0.322869002819061
1980,0.241276502609253
1981,0.0106085240840912
1984,0.0766380727291107
1985,0.109036922454834
1986,0.042937695980072
1987,0.0214754641056061
1988,-0.000534296035766602
1993,0.442090749740601
1997,0.0513893663883209
1998,0.0445680320262909
2002,0.435865014791489
2003,0.181361377239227
2004,0.138339191675186
2005,0.190764874219894
2007,0.15545466542244
2009,0.0876518189907074
2010,0.0960283577442169
2011,0.748960912227631
2012,0.220647126436234
2013,0.295572102069855
2019,0.130336582660675
2023,0.356773346662521
2024,0.128808259963989
2026,0.169592678546906
2029,0.0921114385128021
2030,0.560769259929657
2031,0.458043277263641
2032,0.610718727111816
2033,-0.0096014142036438
2034,0.184006243944168
2037,0.306497931480408
2038,0.149970918893814
2039,0.0568265616893768
2040,0.121363997459412
2046,0.130351006984711
2047,0.132677972316742
2049,0.127875864505768
2050,0.0171253085136414
2052,0.169917941093445
2053,0.0819549858570099
2054,0.308954298496246
2056,0.257529854774475
2058,0.667886674404144
2059,0.250686287879944
2060,0.178074657917023
2063,0.15743762254715
2066,0.650211036205292
2067,0.650117158889771
2070,0.0114814043045044
2071,0.145606815814972
2072,0.0393743515014648
2073,0.0572913885116577
2076,-0.0428273677825928
2078,0.854411125183105
2079,0.0339199006557465
2081,0.134121596813202
2083,0.321666777133942
2084,0.104379504919052
2086,0.4804767370224
2089,-0.00838601589202881
2092,0.298125207424164
2093,0.110408335924149
2098,0.097745418548584
2100,0.053327202796936
2103,0.528945982456207
2105,0.592537224292755
2108,0.692823350429535
2110,0.137552708387375
2111,0.0554677546024323
2113,0.0951862633228302
2116,0.250943541526794
2118,0.503470599651337
2122,0.101057469844818
2123,0.0696121752262115
2126,0.397786527872086
2129,0.115030527114868
2132,0.142318665981293
2133,0.395846515893936
2134,0.0834113955497742
2136,0.226729273796082
2137,0.0598880052566528
2139,0.165760010480881
2141,0.24240854382515
2147,0.162558823823929
2152,0.259430646896362
2153,0.226039797067642
2155,0.265333294868469
2156,0.0220352113246918
2160,-0.00847095251083374
2161,0.317360043525696
2162,0.0865200161933899
2163,0.694954633712769
2166,0.0429602861404419
2173,0.0814655423164368
2174,0.128025829792023
2175,0.177271783351898
2180,0.465760886669159
2182,0.416691064834595
2185,0.241497933864594
2187,0.110767751932144
2188,0.477592706680298
2190,0.0706041157245636
2191,0.382573843002319
2192,0.33674219250679
2194,0.617660343647003
2196,0.152872890233994
2197,0.321588635444641
2203,0.0388953983783722
2206,0.0464041829109192
2208,0.184709191322327
2213,0.357912480831146
2215,0.0816402435302734
2218,0.368059724569321
2219,0.222498714923859
2220,0.631697654724121
2221,0.121745854616165
2223,0.304111897945404
2224,0.336876779794693
2225,0.17688313126564
2228,0.159317314624786
2229,0.369885087013245
2234,0.234719812870026
2235,0.257770895957947
2236,0.229175865650177
2237,0.00211957097053528
2238,0.381235033273697
2240,0.294180929660797
2242,0.122954368591309
2245,0.121940135955811
2248,0.25429767370224
2250,0.841675937175751
2251,0.340390026569366
2253,0.134189158678055
2257,0.24175438284874
2260,0.470186799764633
2261,0.0412546396255493
2262,0.187956601381302
2263,0.220415085554123
2264,0.00919866561889648
2266,0.342178344726562
2267,0.132912665605545
2270,0.21420219540596
2272,0.17505419254303
2278,0.0874351561069489
2279,0.0576651096343994
2280,0.0727527737617493
2281,0.267476141452789
2283,0.106595605611801
2284,0.108085811138153
2287,0.635407567024231
2289,0.14527815580368
2290,0.125958919525146
2292,0.350974589586258
2295,-0.034248948097229
2297,0.134085357189178
2298,0.389275759458542
2300,0.262734264135361
2301,-0.0209071636199951
2303,0.180459082126617
2305,0.189079791307449
2307,0.116647481918335
2308,0.847444176673889
2309,0.00790366530418396
2311,0.141087681055069
2312,0.111374139785767
2313,0.358103156089783
2320,0.0769797563552856
2321,0.463022977113724
2324,0.0871140956878662
2326,0.0783798396587372
2328,0.609827399253845
2329,0.102533936500549
2332,0.44135919213295
2335,0.15927118062973
2337,0.523054242134094
2340,0.496938705444336
2344,0.130980938673019
2345,0.154282778501511
2347,0.274052709341049
2350,0.10925966501236
2351,-0.0291321277618408
2352,0.198651164770126
2353,0.35567831993103
2355,0.237981349229813
2356,0.19233101606369
2365,0.383671939373016
2371,0.416429102420807
2372,-0.0563784241676331
2374,0.245995312929153
2376,0.184091717004776
2383,0.259428262710571
2384,-0.00269460678100586
2385,0.242819488048553
2386,0.0934894382953644
2387,0.322513461112976
2389,0.10235583782196
2390,0.187638998031616
2391,0.576521039009094
2393,0.538163661956787
2395,-0.0089452862739563
2396,0.00539195537567139
2400,0.022204726934433
2402,0.043428897857666
2404,0.285747706890106
2407,0.0647906064987183
2409,0.385194659233093
2410,0.0976798534393311
2412,0.417704284191132
2413,0.489419460296631
2415,0.201829969882965
2416,0.110640525817871
2417,0.00244998931884766
2418,0.169499695301056
2420,0.407698333263397
2422,0.107876002788544
2424,0.287227511405945
2425,0.371420681476593
2427,0.0959039926528931
2428,0.187006115913391
2429,0.665132820606232
2433,0.228525161743164
2434,0.649788200855255
2435,0.1802798807621
2437,0.400064200162888
2439,0.671996355056763
2440,-0.0516283512115479
2441,0.0572120547294617
2443,0.0430269539356232
2444,0.484605491161346
2446,0.205402255058289
2447,0.00838381052017212
2449,0.280842691659927
2452,0.226289063692093
2454,0.254268705844879
2455,0.102515280246735
2456,0.258004188537598
2458,0.109506398439407
2459,0.147087395191193
2466,0.115344166755676
2467,0.346898257732391
2469,0.0911381542682648
2471,-0.000183463096618652
2473,0.243365108966827
2474,0.162812143564224
2476,0.134994387626648
2479,0.0859273076057434
2481,0.159290075302124
2485,0.319138526916504
2486,0.217966556549072
2491,-0.00202536582946777
2492,0.611775517463684
2494,0.12971243262291
2495,0.0691546499729156
2496,0.63420182466507
2497,0.264247328042984
2499,0.245642483234406
2501,0.149825841188431
2502,0.181200951337814
2505,0.276753604412079
2515,0.434754729270935
2517,0.104070752859116
2518,0.14180126786232
2520,0.11254894733429
2521,0.144130200147629
2524,-0.0256636738777161
2525,0.0253667235374451
2526,0.177089542150497
2527,0.50408661365509
2528,0.102037042379379
2529,0.0987600684165955
2532,0.421674191951752
2535,0.22848105430603
2536,-0.0158222913742065
2541,0.0195439755916595
2542,0.0808843374252319
2543,0.40974098443985
2544,0.246050477027893
2545,-0.00846105813980103
2547,0.286489844322205
2562,0.0840421915054321
2563,0.307325661182404
2566,0.37766894698143
2568,0.224940598011017
2571,0.35211381316185
2574,0.0970551371574402
2580,0.0475528538227081
2581,0.606472134590149
2583,0.468922257423401
2584,0.259636163711548
2585,0.14784175157547
2587,0.172747611999512
2588,0.17042076587677
2589,0.375535190105438
2591,0.2210294008255
2592,0.387313693761826
2596,0.197770297527313
2598,0.21642079949379
2599,0.0351239740848541
2600,0.413609176874161
2604,0.0744538903236389
2607,0.478599429130554
2610,0.473988741636276
2611,0.019469141960144
2612,0.233240455389023
2614,0.312585204839706
2615,0.185066044330597
2617,0.986319422721863
2618,0.225338250398636
2619,0.171443611383438
2621,0.294273972511292
2622,0.242561608552933
2623,-0.0349198579788208
2625,0.368374764919281
2630,0.0673380196094513
2633,0.483253657817841
2636,0.353030502796173
